timestamp,EOS/USD,LTC/USD
2019-09-06 00:00:00,3.2637,66.279
2019-09-06 01:00:00,3.27,66.107
2019-09-06 02:00:00,3.2854,66.62
2019-09-06 03:00:00,3.2882,66.88600000000001
2019-09-06 04:00:00,3.3059,66.85
2019-09-06 05:00:00,3.2958,66.976
2019-09-06 06:00:00,3.2928,66.86
2019-09-06 07:00:00,3.3018,67.49
2019-09-06 08:00:00,3.2865,67.47800000000001
2019-09-06 09:00:00,3.2996,67.491
2019-09-06 10:00:00,3.325,67.245
2019-09-06 11:00:00,3.3325,67.373
2019-09-06 12:00:00,3.3217,66.944
2019-09-06 13:00:00,3.3317,67.015
2019-09-06 14:00:00,3.329,67.414
2019-09-06 15:00:00,3.33432335,65.584
2019-09-06 16:00:00,3.3273,65.476
2019-09-06 17:00:00,3.2654,65.321
2019-09-06 18:00:00,3.2399,65.21
2019-09-06 19:00:00,3.2449,65.525
2019-09-06 20:00:00,3.1914,65.205
2019-09-06 21:00:00,3.214,65.08
2019-09-06 22:00:00,3.1984,65.00399999999999
2019-09-06 23:00:00,3.219,65.081
2019-09-07 00:00:00,3.2061,64.935
2019-09-07 01:00:00,3.2164,64.734
2019-09-07 02:00:00,3.2096,64.98899999999999
2019-09-07 03:00:00,3.2065,65.041
2019-09-07 04:00:00,3.2243,64.964
2019-09-07 05:00:00,3.2263,65.05199999999999
2019-09-07 06:00:00,3.2132,65.297
2019-09-07 07:00:00,3.2307,65.199
2019-09-07 08:00:00,3.2256,65.381
2019-09-07 09:00:00,3.22419763,67.243
2019-09-07 10:00:00,3.2183,66.655
2019-09-07 11:00:00,3.2602,66.807
2019-09-07 12:00:00,3.2538,68.766
2019-09-07 13:00:00,3.257,69.07600000000001
2019-09-07 14:00:00,3.3204,70.086
2019-09-07 15:00:00,3.43474406,69.836
2019-09-07 16:00:00,3.5361,69.597
2019-09-07 17:00:00,3.5529,69.619
2019-09-07 18:00:00,3.556,69.535
2019-09-07 19:00:00,3.5623,69.51100000000001
2019-09-07 20:00:00,3.5862,68.98100000000001
2019-09-07 21:00:00,3.6625,69.03
2019-09-07 22:00:00,3.5956,69.673
2019-09-07 23:00:00,3.5791,69.128
2019-09-08 00:00:00,3.5875,69.325
2019-09-08 01:00:00,3.5808,71.2
2019-09-08 02:00:00,3.5967,70.903
2019-09-08 03:00:00,3.6508,70.995
2019-09-08 04:00:00,3.6299,71.04
2019-09-08 05:00:00,3.619,70.791
2019-09-08 06:00:00,3.6211,70.531
2019-09-08 07:00:00,3.6122,70.516
2019-09-08 08:00:00,3.6198,70.598
2019-09-08 09:00:00,3.6255,69.55199999999999
2019-09-08 10:00:00,3.6365,69.289
2019-09-08 11:00:00,3.5897,69.117
2019-09-08 12:00:00,3.6114,70.884
2019-09-08 13:00:00,3.6314,70.92399999999998
2019-09-08 14:00:00,3.7496,70.32
2019-09-08 15:00:00,3.7651,69.777
2019-09-08 16:00:00,3.7249,69.983
2019-09-08 17:00:00,3.7097,69.418
2019-09-08 18:00:00,3.7148,69.626
2019-09-08 19:00:00,3.7067,70.274
2019-09-08 20:00:00,3.7017,70.764
2019-09-08 21:00:00,3.7442,70.624
2019-09-08 22:00:00,3.749,70.51100000000002
2019-09-08 23:00:00,3.7887,70.505
2019-09-09 00:00:00,3.7383,69.49600000000001
2019-09-09 01:00:00,3.7277,69.133
2019-09-09 02:00:00,3.6751,69.175
2019-09-09 03:00:00,3.6921,69.126
2019-09-09 04:00:00,3.6859,68.68
2019-09-09 05:00:00,3.6828,68.86
2019-09-09 06:00:00,3.6658,68.998
2019-09-09 07:00:00,3.6712,70.207
2019-09-09 08:00:00,3.7282,70.899
2019-09-09 09:00:00,3.8937,70.717
2019-09-09 10:00:00,3.8821,70.411
2019-09-09 11:00:00,3.8555,70.362
2019-09-09 12:00:00,3.887,69.965
2019-09-09 13:00:00,3.9166,69.71
2019-09-09 14:00:00,3.9085,69.387
2019-09-09 15:00:00,3.8762,70.107
2019-09-09 16:00:00,3.873,69.28699999999999
2019-09-09 17:00:00,3.904,69.832
2019-09-09 18:00:00,3.8727,69.381
2019-09-09 19:00:00,3.885,69.39
2019-09-09 20:00:00,3.8954,70.4
2019-09-09 21:00:00,3.8791,70.046
2019-09-09 22:00:00,3.9245,70.807
2019-09-09 23:00:00,3.8797,72.095
2019-09-10 00:00:00,3.8854,71.811
2019-09-10 01:00:00,3.8942,71.94800000000002
2019-09-10 02:00:00,3.896,71.779
2019-09-10 03:00:00,3.8759,71.84100000000002
2019-09-10 04:00:00,3.8587,71.994
2019-09-10 05:00:00,3.8426,71.917
2019-09-10 06:00:00,3.857,71.518
2019-09-10 07:00:00,3.8889,70.811
2019-09-10 08:00:00,3.8444,70.738
2019-09-10 09:00:00,3.8389,71.17399999999998
2019-09-10 10:00:00,3.8251,71.06
2019-09-10 11:00:00,3.8423,70.84
2019-09-10 12:00:00,3.8356,70.29
2019-09-10 13:00:00,3.7841,70.339
2019-09-10 14:00:00,3.8241,71.711
2019-09-10 15:00:00,3.7831,71.992
2019-09-10 16:00:00,3.778,71.3
2019-09-10 17:00:00,3.739,70.824
2019-09-10 18:00:00,3.7153,71.09899999999998
2019-09-10 19:00:00,3.7258,70.615
2019-09-10 20:00:00,3.7746,70.532
2019-09-10 21:00:00,3.784,70.9
2019-09-10 22:00:00,3.7501,71.176
2019-09-10 23:00:00,3.7827,70.811
2019-09-11 00:00:00,3.8008,70.669
2019-09-11 01:00:00,3.7468,70.72800000000002
2019-09-11 02:00:00,3.7348,70.699
2019-09-11 03:00:00,3.7421,70.406
2019-09-11 04:00:00,3.726,70.67699999999998
2019-09-11 05:00:00,3.7241,71.013
2019-09-11 06:00:00,3.734,70.61
2019-09-11 07:00:00,3.7516,70.257
2019-09-11 08:00:00,3.7254,71.28
2019-09-11 09:00:00,3.7229,70.921
2019-09-11 10:00:00,3.757,71.146
2019-09-11 11:00:00,3.7498,70.444
2019-09-11 12:00:00,3.752,69.83800000000001
2019-09-11 13:00:00,3.7091,69.036
2019-09-11 14:00:00,3.7129,69.101
2019-09-11 15:00:00,3.6751,68.834
2019-09-11 16:00:00,3.6975,69.0
2019-09-11 17:00:00,3.6817,68.935
2019-09-11 18:00:00,3.69785395,68.781
2019-09-11 19:00:00,3.6973,69.664
2019-09-11 20:00:00,3.7012,69.87899999999999
2019-09-11 21:00:00,3.7376,70.03399999999999
2019-09-11 22:00:00,3.7371,69.556
2019-09-11 23:00:00,3.7614,69.34100000000001
2019-09-12 00:00:00,3.7411,69.333
2019-09-12 01:00:00,3.7326,69.54
2019-09-12 02:00:00,3.7428,69.399
2019-09-12 03:00:00,3.7393,69.3
2019-09-12 04:00:00,3.7261,68.84899999999999
2019-09-12 05:00:00,3.728,68.70100000000001
2019-09-12 06:00:00,3.7085,69.09100000000001
2019-09-12 07:00:00,3.704,68.921
2019-09-12 08:00:00,3.7228,69.25399999999999
2019-09-12 09:00:00,3.6976,69.235
2019-09-12 10:00:00,3.71412822,69.384
2019-09-12 11:00:00,3.7212,70.038
2019-09-12 12:00:00,3.7309,69.814
2019-09-12 13:00:00,3.7891,69.538
2019-09-12 14:00:00,3.765,69.33800000000001
2019-09-12 15:00:00,3.7508,69.105
2019-09-12 16:00:00,3.7251,69.2
2019-09-12 17:00:00,3.7332,68.962
2019-09-12 18:00:00,3.7371,69.109
2019-09-12 19:00:00,3.7497,69.41
2019-09-12 20:00:00,3.7413,69.138
2019-09-12 21:00:00,3.7635,69.42399999999999
2019-09-12 22:00:00,3.7517,69.194
2019-09-12 23:00:00,3.7536,69.15100000000001
2019-09-13 00:00:00,3.7365,69.469
2019-09-13 01:00:00,3.7318,69.36399999999999
2019-09-13 02:00:00,3.7372,69.374
2019-09-13 03:00:00,3.7535,69.289
2019-09-13 04:00:00,3.7369,69.101
2019-09-13 05:00:00,3.73,68.824
2019-09-13 06:00:00,3.7319,69.083
2019-09-13 07:00:00,3.739,68.83
2019-09-13 08:00:00,3.7273,68.81
2019-09-13 09:00:00,3.7208,69.206
2019-09-13 10:00:00,3.7083,69.172
2019-09-13 11:00:00,3.7233,68.904
2019-09-13 12:00:00,3.7222,68.632
2019-09-13 13:00:00,3.7138,68.7
2019-09-13 14:00:00,3.6896,68.744
2019-09-13 15:00:00,3.7037,67.928
2019-09-13 16:00:00,3.7118,67.796
2019-09-13 17:00:00,3.7086,67.83800000000001
2019-09-13 18:00:00,3.7288,68.316
2019-09-13 19:00:00,3.7351,68.54
2019-09-13 20:00:00,3.7256,68.241
2019-09-13 21:00:00,3.7302,69.251
2019-09-13 22:00:00,3.73,68.777
2019-09-13 23:00:00,3.7348,68.908
2019-09-14 00:00:00,3.7296,68.762
2019-09-14 01:00:00,3.7187,68.89699999999999
2019-09-14 02:00:00,3.7169,68.756
2019-09-14 03:00:00,3.7155,68.90100000000001
2019-09-14 04:00:00,3.7106,68.821
2019-09-14 05:00:00,3.7139,68.971
2019-09-14 06:00:00,3.7192,68.756
2019-09-14 07:00:00,3.7336,68.727
2019-09-14 08:00:00,3.7251,68.745
2019-09-14 09:00:00,3.7132,68.721
2019-09-14 10:00:00,3.7133,68.529
2019-09-14 11:00:00,3.7145,69.955
2019-09-14 12:00:00,3.708,70.42399999999998
2019-09-14 13:00:00,3.8789,70.538
2019-09-14 14:00:00,3.9602,70.77
2019-09-14 15:00:00,3.9453,71.266
2019-09-14 16:00:00,4.0414,70.91199999999998
2019-09-14 17:00:00,4.0388,71.128
2019-09-14 18:00:00,4.045,71.387
2019-09-14 19:00:00,4.0893,70.899
2019-09-14 20:00:00,4.0944,70.833
2019-09-14 21:00:00,4.0617,70.792
2019-09-14 22:00:00,4.0426,71.282
2019-09-14 23:00:00,4.0403,71.09899999999998
2019-09-15 00:00:00,4.0457,70.756
2019-09-15 01:00:00,4.053,70.181
2019-09-15 02:00:00,4.0587,70.455
2019-09-15 03:00:00,4.0272,70.58
2019-09-15 04:00:00,4.0481,70.9
2019-09-15 05:00:00,4.0502,70.68
2019-09-15 06:00:00,4.0722,70.57
2019-09-15 07:00:00,4.0619,70.37100000000002
2019-09-15 08:00:00,4.06,70.794
2019-09-15 09:00:00,4.0673,70.715
2019-09-15 10:00:00,4.137,70.76899999999998
2019-09-15 11:00:00,4.10509909,70.275
2019-09-15 12:00:00,4.1182,70.19800000000001
2019-09-15 13:00:00,4.0801,70.557
2019-09-15 14:00:00,4.046,70.036
2019-09-15 15:00:00,4.074,70.118
2019-09-15 16:00:00,4.0486,70.078
2019-09-15 17:00:00,4.0519,70.358
2019-09-15 18:00:00,4.0456,70.373
2019-09-15 19:00:00,4.0531,70.293
2019-09-15 20:00:00,4.0544,70.468
2019-09-15 21:00:00,4.0788,70.324
2019-09-15 22:00:00,4.0706,71.62899999999998
2019-09-15 23:00:00,4.0849,71.96
2019-09-16 00:00:00,4.1106,71.884
2019-09-16 01:00:00,4.1448,71.396
2019-09-16 02:00:00,4.1306,71.775
2019-09-16 03:00:00,4.0999,71.811
2019-09-16 04:00:00,4.1080000000000005,71.53
2019-09-16 05:00:00,4.1018,71.49600000000002
2019-09-16 06:00:00,4.0936,71.05
2019-09-16 07:00:00,4.125,70.952
2019-09-16 08:00:00,4.087,71.012
2019-09-16 09:00:00,4.0472,71.0
2019-09-16 10:00:00,4.0355,70.081
2019-09-16 11:00:00,4.0424,69.941
2019-09-16 12:00:00,3.989,70.343
2019-09-16 13:00:00,4.004,70.143
2019-09-16 14:00:00,3.9977,70.551
2019-09-16 15:00:00,3.989,70.96
2019-09-16 16:00:00,4.0142,70.88
2019-09-16 17:00:00,4.02795111,70.88
2019-09-16 18:00:00,4.0362,71.801
2019-09-16 19:00:00,4.0356,73.127
2019-09-16 20:00:00,4.103,72.959
2019-09-16 21:00:00,4.11919117,72.986
2019-09-16 22:00:00,4.1031,72.812
2019-09-16 23:00:00,4.1007,72.801
2019-09-17 00:00:00,4.07094728,72.71300000000002
2019-09-17 01:00:00,4.0743,72.596
2019-09-17 02:00:00,4.0734,72.595
2019-09-17 03:00:00,4.0686,73.041
2019-09-17 04:00:00,4.0471,73.047
2019-09-17 05:00:00,4.0796,73.17
2019-09-17 06:00:00,4.0724,72.945
2019-09-17 07:00:00,4.0941,72.8
2019-09-17 08:00:00,4.0607,72.902
2019-09-17 09:00:00,4.05685794,72.788
2019-09-17 10:00:00,4.0795,73.958
2019-09-17 11:00:00,4.0736,73.64699999999998
2019-09-17 12:00:00,4.1087,73.868
2019-09-17 13:00:00,4.0924,73.66199999999998
2019-09-17 14:00:00,4.1162,75.39399999999998
2019-09-17 15:00:00,4.1146,75.538
2019-09-17 16:00:00,4.18749793,75.205
2019-09-17 17:00:00,4.206,75.45100000000002
2019-09-17 18:00:00,4.1601,77.209
2019-09-17 19:00:00,4.2174,75.869
2019-09-17 20:00:00,4.2035,75.727
2019-09-17 21:00:00,4.1742,74.399
2019-09-17 22:00:00,4.1933,75.47399999999998
2019-09-17 23:00:00,4.0783,75.187
2019-09-18 00:00:00,4.117,75.70100000000002
2019-09-18 01:00:00,4.1341,75.44
2019-09-18 02:00:00,4.1418,76.27199999999998
2019-09-18 03:00:00,4.1129,76.279
2019-09-18 04:00:00,4.1226,75.928
2019-09-18 05:00:00,4.1138,76.639
2019-09-18 06:00:00,4.12774973,75.8
2019-09-18 07:00:00,4.1202,75.72800000000002
2019-09-18 08:00:00,4.069,76.016
2019-09-18 09:00:00,4.0848,75.563
2019-09-18 10:00:00,4.102,75.458
2019-09-18 11:00:00,4.0838,76.242
2019-09-18 12:00:00,4.1018,77.38
2019-09-18 13:00:00,4.1519,77.706
2019-09-18 14:00:00,4.1357,80.196
2019-09-18 15:00:00,4.1198,79.617
2019-09-18 16:00:00,4.1672,78.79
2019-09-18 17:00:00,4.1391,78.873
2019-09-18 18:00:00,4.1092,78.402
2019-09-18 19:00:00,4.1074,78.54
2019-09-18 20:00:00,4.11065405,78.89699999999998
2019-09-18 21:00:00,4.1168,77.935
2019-09-18 22:00:00,4.1252,77.07
2019-09-18 23:00:00,4.0952,75.822
2019-09-19 00:00:00,4.0788,75.985
2019-09-19 01:00:00,4.0293,73.613
2019-09-19 02:00:00,4.0083,73.55
2019-09-19 03:00:00,3.8951,74.093
2019-09-19 04:00:00,3.886,74.22399999999998
2019-09-19 05:00:00,3.8791,74.1
2019-09-19 06:00:00,3.8784,74.64399999999998
2019-09-19 07:00:00,3.8827,74.732
2019-09-19 08:00:00,3.8963,74.393
2019-09-19 09:00:00,3.8647,74.263
2019-09-19 10:00:00,3.8726,74.53
2019-09-19 11:00:00,3.8591,74.767
2019-09-19 12:00:00,3.8692,74.267
2019-09-19 13:00:00,3.8661,74.744
2019-09-19 14:00:00,3.8566,76.128
2019-09-19 15:00:00,3.8948,76.727
2019-09-19 16:00:00,3.9484,77.138
2019-09-19 17:00:00,3.936,77.133
2019-09-19 18:00:00,3.9448,76.253
2019-09-19 19:00:00,3.9621,76.2
2019-09-19 20:00:00,3.9545404,76.808
2019-09-19 21:00:00,3.9975,77.02600000000002
2019-09-19 22:00:00,3.9672,75.6
2019-09-19 23:00:00,3.9786,75.884
2019-09-20 00:00:00,3.9411,75.70100000000002
2019-09-20 01:00:00,3.9201,75.56
2019-09-20 02:00:00,3.8989,75.257
2019-09-20 03:00:00,3.9364,74.89399999999998
2019-09-20 04:00:00,3.93,75.77600000000002
2019-09-20 05:00:00,3.9074,75.63600000000002
2019-09-20 06:00:00,3.9228,75.806
2019-09-20 07:00:00,3.9115,75.656
2019-09-20 08:00:00,3.9161,75.741
2019-09-20 09:00:00,3.9127,75.805
2019-09-20 10:00:00,3.907,76.2
2019-09-20 11:00:00,3.9135,76.188
2019-09-20 12:00:00,3.9255,75.31
2019-09-20 13:00:00,3.912,75.439
2019-09-20 14:00:00,3.896,74.305
2019-09-20 15:00:00,3.9041,74.416
2019-09-20 16:00:00,3.8795,74.482
2019-09-20 17:00:00,3.9015,74.503
2019-09-20 18:00:00,3.9138,74.545
2019-09-20 19:00:00,3.9149,74.493
2019-09-20 20:00:00,3.9089,74.406
2019-09-20 21:00:00,3.9083,75.303
2019-09-20 22:00:00,3.9347,75.173
2019-09-20 23:00:00,4.0202,75.306
2019-09-21 00:00:00,4.0139999999999985,74.994
2019-09-21 01:00:00,4.0208,74.837
2019-09-21 02:00:00,4.0477,74.555
2019-09-21 03:00:00,4.0427,74.919
2019-09-21 04:00:00,4.0171,74.748
2019-09-21 05:00:00,4.0423,74.818
2019-09-21 06:00:00,4.0361,74.374
2019-09-21 07:00:00,4.0169,73.76
2019-09-21 08:00:00,4.0255,73.592
2019-09-21 09:00:00,3.9845,73.71600000000002
2019-09-21 10:00:00,3.9949,73.374
2019-09-21 11:00:00,4.05,73.798
2019-09-21 12:00:00,4.02,73.68
2019-09-21 13:00:00,4.0241,74.181
2019-09-21 14:00:00,4.0209,73.597
2019-09-21 15:00:00,4.021,73.008
2019-09-21 16:00:00,4.0496,73.36399999999998
2019-09-21 17:00:00,4.0225,73.255
2019-09-21 18:00:00,4.0063,73.047
2019-09-21 19:00:00,4.0139999999999985,73.152
2019-09-21 20:00:00,3.9865,73.45100000000002
2019-09-21 21:00:00,3.9966,73.387
2019-09-21 22:00:00,4.0195,72.85
2019-09-21 23:00:00,4.0111,71.737
2019-09-22 00:00:00,3.9977,72.042
2019-09-22 01:00:00,3.9278,71.52199999999998
2019-09-22 02:00:00,3.9281,71.795
2019-09-22 03:00:00,3.8833,72.306
2019-09-22 04:00:00,3.8745,72.227
2019-09-22 05:00:00,3.8859,72.605
2019-09-22 06:00:00,3.8928,72.4
2019-09-22 07:00:00,3.9125,72.632
2019-09-22 08:00:00,3.8953,72.434
2019-09-22 09:00:00,3.8996,72.265
2019-09-22 10:00:00,3.8946,72.624
2019-09-22 11:00:00,3.8988,72.417
2019-09-22 12:00:00,3.9133,72.598
2019-09-22 13:00:00,3.8977,72.395
2019-09-22 14:00:00,3.9031,71.97399999999998
2019-09-22 15:00:00,3.8919,71.795
2019-09-22 16:00:00,3.7901,71.616
2019-09-22 17:00:00,3.7823,71.89399999999998
2019-09-22 18:00:00,3.7701,72.134
2019-09-22 19:00:00,3.7622,72.53
2019-09-22 20:00:00,3.7906,72.562
2019-09-22 21:00:00,3.8199,72.307
2019-09-22 22:00:00,3.8254,72.062
2019-09-22 23:00:00,3.8237,71.88
2019-09-23 00:00:00,3.793,71.931
2019-09-23 01:00:00,3.79323116,72.133
2019-09-23 02:00:00,3.792,72.48899999999998
2019-09-23 03:00:00,3.7909,72.441
2019-09-23 04:00:00,3.802,73.432
2019-09-23 05:00:00,3.7853,73.383
2019-09-23 06:00:00,3.7889,73.943
2019-09-23 07:00:00,3.7916,73.516
2019-09-23 08:00:00,3.8104,73.41
2019-09-23 09:00:00,3.8269,73.305
2019-09-23 10:00:00,3.81765442,73.068
2019-09-23 11:00:00,3.8049,72.942
2019-09-23 12:00:00,3.7939,72.755
2019-09-23 13:00:00,3.7986,72.807
2019-09-23 14:00:00,3.8329,72.154
2019-09-23 15:00:00,3.8283,72.145
2019-09-23 16:00:00,3.8492,72.392
2019-09-23 17:00:00,3.8369,72.016
2019-09-23 18:00:00,3.835,68.83800000000001
2019-09-23 19:00:00,3.8269,66.8
2019-09-23 20:00:00,3.7924,66.88600000000001
2019-09-23 21:00:00,3.7471,66.403
2019-09-23 22:00:00,3.7271,67.11399999999999
2019-09-23 23:00:00,3.6922,67.184
2019-09-24 00:00:00,3.705,66.919
2019-09-24 01:00:00,3.7056,66.5
2019-09-24 02:00:00,3.6972,66.91
2019-09-24 03:00:00,3.6867,67.0
2019-09-24 04:00:00,3.6988,66.75399999999999
2019-09-24 05:00:00,3.691,66.872
2019-09-24 06:00:00,3.6786,66.502
2019-09-24 07:00:00,3.6836,66.962
2019-09-24 08:00:00,3.6745,66.8
2019-09-24 09:00:00,3.6843,66.855
2019-09-24 10:00:00,3.6613,66.16
2019-09-24 11:00:00,3.6565,65.68
2019-09-24 12:00:00,3.5776,65.304
2019-09-24 13:00:00,3.5725,65.619
2019-09-24 14:00:00,3.4924,64.9
2019-09-24 15:00:00,3.38354115,65.208
2019-09-24 16:00:00,3.33414023,56.82
2019-09-24 17:00:00,3.345,58.912
2019-09-24 18:00:00,2.96,57.231
2019-09-24 19:00:00,2.679,56.932
2019-09-24 20:00:00,2.6916,57.209
2019-09-24 21:00:00,2.787,54.721
2019-09-24 22:00:00,2.863,56.359
2019-09-24 23:00:00,2.7669,57.512
2019-09-25 00:00:00,2.89403757,56.739
2019-09-25 01:00:00,2.94698447,57.095
2019-09-25 02:00:00,2.8657,56.67
2019-09-25 03:00:00,2.8804,56.904
2019-09-25 04:00:00,2.8463,56.218
2019-09-25 05:00:00,2.855,55.084
2019-09-25 06:00:00,2.83003944,54.3
2019-09-25 07:00:00,2.7388,55.732
2019-09-25 08:00:00,2.768,55.213
2019-09-25 09:00:00,2.8516,54.673
2019-09-25 10:00:00,2.8437,54.854
2019-09-25 11:00:00,2.80961102,55.648
2019-09-25 12:00:00,2.8155,55.598
2019-09-25 13:00:00,2.844,55.24100000000001
2019-09-25 14:00:00,2.8192,57.28
2019-09-25 15:00:00,2.7998,
2019-09-25 16:00:00,2.9104,
2019-09-25 17:40:24.608157,2.8817,57.328
2019-09-25 17:40:30.582457,2.8817,57.3545
2019-09-25 17:40:40.548914,2.8811,57.338
2019-09-25 17:40:50.903414,2.88185,57.298
2019-09-25 17:41:00.557885,2.8804,57.301
2019-09-25 17:41:10.547396,2.87835,57.295
2019-09-25 17:41:20.543178,2.87765,57.218999999999994
2019-09-25 17:41:30.550602,2.87785,57.2325
2019-09-25 17:41:40.539011,2.87685,57.2315
2019-09-25 17:41:50.539865,2.87765,57.233
